Date,Time,Temp,Humidity,Heat
2024-03-30,15:00:00,26.71,62.72,80.08
2024-03-30,15:30:00,23.46,61.7,74.23
2024-03-30,16:00:00,22.99,50.68,73.38
2024-03-30,16:30:00,26.02,75.69,78.84
2024-03-30,17:00:00,25.58,45.59,78.04
2024-03-30,17:30:00,25.73,61.84,78.31
2024-03-30,18:00:00,22.49,77.09,72.48
2024-03-30,18:30:00,23.82,47.06,74.88
2024-03-30,19:00:00,23.12,55.6,73.62
2024-03-30,19:30:00,26.05,47.57,78.89
2024-03-30,20:00:00,25.84,53.55,78.51
2024-03-30,20:30:00,23.93,56.98,75.07
2024-03-30,21:00:00,26.91,68.01,80.44
2024-03-30,21:30:00,25.7,55.33,78.26
2024-03-30,22:00:00,25.99,61.76,78.78
2024-03-30,22:30:00,22.8,60.89,73.04
2024-03-30,23:00:00,27.85,77.67,82.13
2024-03-30,23:30:00,23.29,62.41,73.92
2024-03-31,00:00:00,24.95,50.68,76.91
2024-03-31,00:30:00,24.8,43.11,76.64
2024-03-31,01:00:00,26.9,51.28,80.42
2024-03-31,01:30:00,26.07,57.29,78.93
2024-03-31,02:00:00,27.58,62.8,81.64
2024-03-31,02:30:00,26.53,62.21,79.75
2024-03-31,03:00:00,26.72,75.5,80.1
2024-03-31,03:30:00,25.18,79.13,77.32
2024-03-31,04:00:00,22.62,56.95,72.72
2024-03-31,04:30:00,26.9,72.9,80.42
2024-03-31,05:00:00,24.27,62.9,75.69
2024-03-31,05:30:00,27.69,60.12,81.84
2024-03-31,06:00:00,25.8,43.01,78.44
2024-03-31,06:30:00,27.14,57.62,80.85
2024-03-31,07:00:00,24.07,46.51,75.33
2024-03-31,07:30:00,27.87,74.29,82.17
2024-03-31,08:00:00,24.95,75.13,76.91
2024-03-31,08:30:00,26.11,63.75,79.0
2024-03-31,09:00:00,27.95,72.94,82.31
2024-03-31,09:30:00,24.0,45.56,75.2
2024-03-31,10:00:00,22.01,59.86,71.62
2024-03-31,10:30:00,25.4,46.96,77.72
2024-03-31,11:00:00,27.32,66.87,81.18
2024-03-31,11:30:00,25.7,72.43,78.26
2024-03-31,12:00:00,23.11,75.18,73.6
2024-03-31,12:30:00,22.27,48.92,72.09
2024-03-31,13:00:00,25.44,50.22,77.79
2024-03-31,13:30:00,23.87,43.37,74.97
2024-03-31,14:00:00,23.81,66.58,74.86
2024-03-31,14:30:00,24.39,48.81,75.9
2024-03-31,15:00:00,23.75,49.07,74.75
2024-03-31,15:30:00,27.36,64.7,81.25
2024-03-31,16:00:00,23.17,70.81,73.71
2024-03-31,16:30:00,25.31,51.48,77.56
2024-03-31,17:00:00,23.11,53.99,73.6
2024-03-31,17:30:00,24.54,61.48,76.17
2024-03-31,18:00:00,25.74,57.2,78.33
2024-03-31,18:30:00,27.59,75.94,81.66
2024-03-31,19:00:00,27.77,60.7,81.99
2024-03-31,19:30:00,26.2,71.54,79.16
2024-03-31,20:00:00,26.94,47.07,80.49
2024-03-31,20:30:00,27.28,75.86,81.1
2024-03-31,21:00:00,24.48,55.36,76.06
2024-03-31,21:30:00,23.9,41.68,75.02
2024-03-31,22:00:00,24.28,51.79,75.7
2024-03-31,22:30:00,22.55,47.98,72.59
2024-03-31,23:00:00,23.36,63.81,74.05
2024-03-31,23:30:00,25.06,47.79,77.11
2024-04-01,00:00:00,23.58,43.43,74.44
2024-04-01,00:30:00,26.17,44.94,79.11
2024-04-01,01:00:00,24.28,68.25,75.7
2024-04-01,01:30:00,27.86,66.75,82.15
2024-04-01,02:00:00,26.18,67.4,79.12
2024-04-01,02:30:00,24.62,72.16,76.32
2024-04-01,03:00:00,25.55,48.5,77.99
2024-04-01,03:30:00,23.83,44.65,74.89
2024-04-01,04:00:00,27.71,45.41,81.88
2024-04-01,04:30:00,24.12,66.17,75.42
2024-04-01,05:00:00,27.51,61.65,81.52
2024-04-01,05:30:00,22.93,46.3,73.27
2024-04-01,06:00:00,26.94,63.93,80.49
2024-04-01,06:30:00,24.39,59.07,75.9
2024-04-01,07:00:00,24.36,60.52,75.85
2024-04-01,07:30:00,26.61,69.67,79.9
2024-04-01,08:00:00,22.63,75.23,72.73
2024-04-01,08:30:00,22.11,63.85,71.8
2024-04-01,09:00:00,25.75,71.6,78.35
2024-04-01,09:30:00,23.36,47.12,74.05
2024-04-01,10:00:00,23.78,42.95,74.8
2024-04-01,10:30:00,26.13,69.53,79.03
2024-04-01,11:00:00,22.69,44.8,72.84
2024-04-01,11:30:00,27.37,58.46,81.27
2024-04-01,12:00:00,27.68,67.21,81.82
2024-04-01,12:30:00,22.24,70.01,72.03
2024-04-01,13:00:00,25.04,63.05,77.07
2024-04-01,13:30:00,24.6,45.05,76.28
2024-04-01,14:00:00,25.77,75.36,78.39
2024-04-01,14:30:00,26.36,64.65,79.45
2024-04-01,15:00:00,23.03,49.39,73.45
2024-04-01,15:30:00,22.22,57.96,72.0
2024-04-01,16:00:00,25.4,43.24,77.72
2024-04-01,16:30:00,22.53,44.83,72.55
2024-04-01,17:00:00,25.94,77.6,78.69
2024-04-01,17:30:00,27.9,42.86,82.22
2024-04-01,18:00:00,22.4,59.66,72.32
2024-04-01,18:30:00,25.5,47.84,77.9
2024-04-01,19:00:00,25.37,53.87,77.67
2024-04-01,19:30:00,26.32,59.55,79.38
2024-04-01,20:00:00,25.0,51.4,77.0
2024-04-01,20:30:00,27.68,70.36,81.82
2024-04-01,21:00:00,22.31,70.77,72.16
2024-04-01,21:30:00,22.28,56.57,72.1
2024-04-01,22:00:00,26.94,42.95,80.49
2024-04-01,22:30:00,24.21,74.87,75.58
2024-04-01,23:00:00,22.76,43.9,72.97
2024-04-01,23:30:00,22.59,55.89,72.66
2024-04-02,00:00:00,26.84,75.01,80.31
2024-04-02,00:30:00,22.36,55.78,72.25
2024-04-02,01:00:00,22.8,42.52,73.04
2024-04-02,01:30:00,27.71,41.06,81.88
2024-04-02,02:00:00,24.91,58.63,76.84
2024-04-02,02:30:00,26.56,59.27,79.81
2024-04-02,03:00:00,26.14,64.14,79.05
2024-04-02,03:30:00,23.81,78.45,74.86
2024-04-02,04:00:00,22.7,68.9,72.86
2024-04-02,04:30:00,23.62,77.24,74.52
2024-04-02,05:00:00,25.84,69.35,78.51
2024-04-02,05:30:00,23.91,50.67,75.04
2024-04-02,06:00:00,26.74,68.9,80.13
2024-04-02,06:30:00,22.04,76.24,71.67
2024-04-02,07:00:00,27.0,55.83,80.6
2024-04-02,07:30:00,22.72,51.02,72.9
2024-04-02,08:00:00,24.23,76.83,75.61
2024-04-02,08:30:00,22.02,66.45,71.64
2024-04-02,09:00:00,26.88,60.03,80.38
2024-04-02,09:30:00,22.8,75.93,73.04
2024-04-02,10:00:00,24.1,67.47,75.38
2024-04-02,10:30:00,23.89,51.23,75.0
2024-04-02,11:00:00,26.57,59.34,79.83
2024-04-02,11:30:00,23.63,42.99,74.53
2024-04-02,12:00:00,24.39,58.07,75.9
2024-04-02,12:30:00,26.6,71.08,79.88
2024-04-02,13:00:00,24.5,64.34,76.1
2024-04-02,13:30:00,22.76,49.08,72.97
2024-04-02,14:00:00,27.37,62.56,81.27
2024-04-02,14:30:00,23.65,51.62,74.57
2024-04-02,15:00:00,22.74,74.71,72.93
2024-04-02,15:30:00,26.28,52.87,79.3
2024-04-02,16:00:00,22.28,54.78,72.1
2024-04-02,16:30:00,27.86,60.33,82.15
2024-04-02,17:00:00,27.52,69.85,81.54
2024-04-02,17:30:00,22.03,67.17,71.65
2024-04-02,18:00:00,27.42,41.06,81.36
2024-04-02,18:30:00,27.89,60.3,82.2
2024-04-02,19:00:00,23.72,73.61,74.7
2024-04-02,19:30:00,23.61,46.73,74.5
2024-04-02,20:00:00,24.18,67.33,75.52
2024-04-02,20:30:00,23.93,57.55,75.07
2024-04-02,21:00:00,26.66,62.53,79.99
2024-04-02,21:30:00,27.51,77.55,81.52
2024-04-02,22:00:00,26.16,65.99,79.09
2024-04-02,22:30:00,26.53,64.3,79.75
2024-04-02,23:00:00,26.99,67.16,80.58
2024-04-02,23:30:00,25.33,52.52,77.59
2024-04-03,00:00:00,23.48,59.85,74.26
2024-04-03,00:30:00,24.69,54.94,76.44
2024-04-03,01:00:00,23.57,46.48,74.43
2024-04-03,01:30:00,22.8,53.13,73.04
2024-04-03,02:00:00,24.39,45.14,75.9
2024-04-03,02:30:00,23.1,54.83,73.58
2024-04-03,03:00:00,24.96,79.97,76.93
2024-04-03,03:30:00,24.26,47.32,75.67
2024-04-03,04:00:00,22.15,66.1,71.87
2024-04-03,04:30:00,27.55,58.48,81.59
2024-04-03,05:00:00,23.65,50.61,74.57
2024-04-03,05:30:00,27.32,59.54,81.18
2024-04-03,06:00:00,23.59,60.18,74.46
2024-04-03,06:30:00,23.3,47.41,73.94
2024-04-03,07:00:00,25.22,79.51,77.4
2024-04-03,07:30:00,26.5,75.97,79.7
2024-04-03,08:00:00,24.4,72.06,75.92
2024-04-03,08:30:00,22.95,66.86,73.31
2024-04-03,09:00:00,25.71,41.28,78.28
2024-04-03,09:30:00,22.9,79.78,73.22
2024-04-03,10:00:00,27.19,49.38,80.94
2024-04-03,10:30:00,23.2,75.7,73.76
2024-04-03,11:00:00,27.14,69.38,80.85
2024-04-03,11:30:00,27.97,70.07,82.35
2024-04-03,12:00:00,25.91,79.82,78.64
2024-04-03,12:30:00,27.0,55.47,80.6
2024-04-03,13:00:00,27.13,65.43,80.83
2024-04-03,13:30:00,23.2,41.56,73.76
2024-04-03,14:00:00,24.05,73.04,75.29
2024-04-03,14:30:00,25.21,63.18,77.38
2024-04-03,15:00:00,22.27,64.69,72.09
2024-04-03,15:30:00,26.56,41.42,79.81
2024-04-03,16:00:00,25.89,46.73,78.6
2024-04-03,16:30:00,26.77,61.84,80.19
2024-04-03,17:00:00,23.93,53.51,75.07
2024-04-03,17:30:00,23.08,67.73,73.54
2024-04-03,18:00:00,25.86,76.3,78.55
2024-04-03,18:30:00,23.61,41.67,74.5
2024-04-03,19:00:00,23.43,75.51,74.17
2024-04-03,19:30:00,26.17,60.21,79.11
2024-04-03,20:00:00,25.27,76.99,77.49
2024-04-03,20:30:00,22.88,51.18,73.18
2024-04-03,21:00:00,23.78,45.01,74.8
2024-04-03,21:30:00,23.99,53.24,75.18
2024-04-03,22:00:00,24.05,77.97,75.29
2024-04-03,22:30:00,25.23,40.64,77.41
2024-04-03,23:00:00,25.92,65.2,78.66
2024-04-03,23:30:00,26.54,41.91,79.77
2024-04-04,00:00:00,26.38,78.21,79.48
2024-04-04,00:30:00,25.68,79.29,78.22
2024-04-04,01:00:00,25.48,58.57,77.86
2024-04-04,01:30:00,22.18,77.94,71.92
2024-04-04,02:00:00,22.56,55.41,72.61
2024-04-04,02:30:00,26.69,49.62,80.04
2024-04-04,03:00:00,25.78,44.85,78.4
2024-04-04,03:30:00,23.45,79.42,74.21
2024-04-04,04:00:00,27.94,71.77,82.29
2024-04-04,04:30:00,22.74,56.5,72.93
2024-04-04,05:00:00,26.12,67.82,79.02
2024-04-04,05:30:00,24.35,46.92,75.83
2024-04-04,06:00:00,24.85,60.13,76.73
2024-04-04,06:30:00,22.23,62.75,72.01
2024-04-04,07:00:00,25.79,52.35,78.42
2024-04-04,07:30:00,22.48,73.45,72.46
2024-04-04,08:00:00,27.64,78.92,81.75
2024-04-04,08:30:00,23.23,75.61,73.81
2024-04-04,09:00:00,27.02,45.22,80.64
2024-04-04,09:30:00,23.17,49.47,73.71
2024-04-04,10:00:00,27.17,72.62,80.91
2024-04-04,10:30:00,22.26,78.97,72.07
2024-04-04,11:00:00,22.74,63.93,72.93
2024-04-04,11:30:00,25.82,53.41,78.48
2024-04-04,12:00:00,26.41,62.29,79.54
2024-04-04,12:30:00,26.31,59.2,79.36
2024-04-04,13:00:00,22.95,46.34,73.31
2024-04-04,13:30:00,22.1,41.14,71.78
2024-04-04,14:00:00,26.24,54.91,79.23
2024-04-04,14:30:00,25.01,68.71,77.02
2024-04-04,15:00:00,22.78,41.94,73.0
2024-04-04,15:30:00,24.63,55.37,76.33
2024-04-04,16:00:00,25.37,61.45,77.67
2024-04-04,16:30:00,24.62,42.15,76.32
2024-04-04,17:00:00,22.36,66.69,72.25
2024-04-04,17:30:00,25.38,52.15,77.68
2024-04-04,18:00:00,22.13,62.33,71.83
2024-04-04,18:30:00,26.07,64.92,78.93
2024-04-04,19:00:00,26.79,64.78,80.22
2024-04-04,19:30:00,22.95,69.77,73.31
2024-04-04,20:00:00,24.85,61.62,76.73
2024-04-04,20:30:00,27.89,51.08,82.2
2024-04-04,21:00:00,24.28,79.81,75.7
2024-04-04,21:30:00,26.99,49.03,80.58
2024-04-04,22:00:00,23.05,77.86,73.49
2024-04-04,22:30:00,24.8,48.29,76.64
2024-04-04,23:00:00,22.16,58.09,71.89
2024-04-04,23:30:00,25.77,41.23,78.39
2024-04-05,00:00:00,24.11,61.65,75.4
2024-04-05,00:30:00,27.25,42.29,81.05
2024-04-05,01:00:00,27.07,76.49,80.73
2024-04-05,01:30:00,26.7,61.58,80.06
2024-04-05,02:00:00,22.61,61.61,72.7
2024-04-05,02:30:00,26.57,57.22,79.83
2024-04-05,03:00:00,26.93,68.43,80.47
2024-04-05,03:30:00,27.87,50.67,82.17
2024-04-05,04:00:00,26.72,54.06,80.1
2024-04-05,04:30:00,24.07,79.93,75.33
2024-04-05,05:00:00,26.82,74.35,80.28
2024-04-05,05:30:00,25.38,42.27,77.68
2024-04-05,06:00:00,23.18,54.05,73.72
2024-04-05,06:30:00,23.91,66.88,75.04
2024-04-05,07:00:00,23.41,70.45,74.14
2024-04-05,07:30:00,27.35,47.74,81.23
2024-04-05,08:00:00,22.11,41.1,71.8
2024-04-05,08:30:00,25.41,43.63,77.74
2024-04-05,09:00:00,27.88,62.39,82.18
2024-04-05,09:30:00,22.25,56.21,72.05
2024-04-05,10:00:00,27.3,41.74,81.14
2024-04-05,10:30:00,23.14,50.08,73.65
2024-04-05,11:00:00,24.11,57.69,75.4
2024-04-05,11:30:00,26.54,75.53,79.77
2024-04-05,12:00:00,23.26,72.82,73.87
2024-04-05,12:30:00,24.25,50.0,75.65
2024-04-05,13:00:00,28.0,51.64,82.4
2024-04-05,13:30:00,25.17,53.01,77.31
2024-04-05,14:00:00,23.59,51.96,74.46
2024-04-05,14:30:00,26.75,43.12,80.15
2024-04-05,15:00:00,24.18,67.48,75.52
2024-04-05,15:30:00,24.02,79.93,75.24
2024-04-05,16:00:00,26.23,54.96,79.21
2024-04-05,16:30:00,24.28,55.1,75.7
2024-04-05,17:00:00,26.7,76.87,80.06
2024-04-05,17:30:00,26.59,50.32,79.86
2024-04-05,18:00:00,27.97,61.19,82.35
2024-04-05,18:30:00,23.74,71.31,74.73
2024-04-05,19:00:00,26.91,52.25,80.44
2024-04-05,19:30:00,23.36,43.0,74.05
2024-04-05,20:00:00,22.5,41.31,72.5
2024-04-05,20:30:00,23.54,74.84,74.37
2024-04-05,21:00:00,27.93,56.45,82.27
2024-04-05,21:30:00,24.24,46.62,75.63
2024-04-05,22:00:00,26.95,74.29,80.51
2024-04-05,22:30:00,23.24,59.32,73.83
2024-04-05,23:00:00,26.77,52.96,80.19
2024-04-05,23:30:00,25.01,50.03,77.02
2024-04-06,00:00:00,26.25,71.46,79.25
2024-04-06,00:30:00,23.88,41.13,74.98
2024-04-06,01:00:00,25.3,59.19,77.54
2024-04-06,01:30:00,24.33,40.06,75.79
2024-04-06,02:00:00,27.18,62.04,80.92
2024-04-06,02:30:00,22.07,57.53,71.73
2024-04-06,03:00:00,27.42,43.54,81.36
2024-04-06,03:30:00,23.61,40.35,74.5
2024-04-06,04:00:00,26.77,60.8,80.19
2024-04-06,04:30:00,22.76,62.51,72.97
2024-04-06,05:00:00,23.91,55.57,75.04
2024-04-06,05:30:00,23.02,53.64,73.44
2024-04-06,06:00:00,25.9,67.49,78.62
2024-04-06,06:30:00,26.3,44.36,79.34
2024-04-06,07:00:00,25.3,66.17,77.54
2024-04-06,07:30:00,24.48,40.91,76.06
2024-04-06,08:00:00,27.76,67.27,81.97
2024-04-06,08:30:00,27.09,62.72,80.76
2024-04-06,09:00:00,22.57,71.88,72.63
2024-04-06,09:30:00,25.63,73.92,78.13
2024-04-06,10:00:00,22.35,43.29,72.23
2024-04-06,10:30:00,26.19,43.22,79.14
2024-04-06,11:00:00,23.62,44.21,74.52
2024-04-06,11:30:00,22.07,72.91,71.73
2024-04-06,12:00:00,22.89,46.99,73.2
2024-04-06,12:30:00,24.3,60.62,75.74
2024-04-06,13:00:00,23.57,58.41,74.43
2024-04-06,13:30:00,24.98,55.99,76.96
2024-04-06,14:00:00,23.99,46.89,75.18
2024-04-06,14:30:00,23.65,47.49,74.57
2024-04-06,15:00:00,27.25,52.47,81.05
2024-04-06,15:30:00,27.46,71.74,81.43
2024-04-06,16:00:00,25.44,50.82,77.79
2024-04-06,16:30:00,27.57,75.32,81.63
2024-04-06,17:00:00,24.85,79.1,76.73
2024-04-06,17:30:00,23.95,58.67,75.11
2024-04-06,18:00:00,24.98,51.54,76.96
2024-04-06,18:30:00,26.35,50.53,79.43
2024-04-06,19:00:00,23.87,68.35,74.97
2024-04-06,19:30:00,23.85,49.71,74.93
2024-04-06,20:00:00,26.14,77.74,79.05
2024-04-06,20:30:00,27.19,78.34,80.94
2024-04-06,21:00:00,26.9,42.62,80.42
2024-04-06,21:30:00,23.33,50.85,73.99
2024-04-06,22:00:00,22.96,63.47,73.33
2024-04-06,22:30:00,22.52,47.93,72.54
2024-04-06,23:00:00,22.38,55.43,72.28
2024-04-06,23:30:00,27.48,54.3,81.46
2024-04-07,00:00:00,26.52,47.65,79.74
2024-04-07,00:30:00,23.72,41.76,74.7
2024-04-07,01:00:00,26.91,74.65,80.44
2024-04-07,01:30:00,25.54,44.61,77.97
2024-04-07,02:00:00,24.09,55.31,75.36
2024-04-07,02:30:00,22.75,75.21,72.95
2024-04-07,03:00:00,27.13,47.79,80.83
2024-04-07,03:30:00,24.8,65.19,76.64
2024-04-07,04:00:00,25.49,54.33,77.88
2024-04-07,04:30:00,27.11,73.78,80.8
2024-04-07,05:00:00,26.89,71.11,80.4
2024-04-07,05:30:00,23.66,61.1,74.59
2024-04-07,06:00:00,22.82,63.78,73.08
2024-04-07,06:30:00,22.86,42.31,73.15
2024-04-07,07:00:00,24.31,76.03,75.76
2024-04-07,07:30:00,24.88,69.34,76.78
2024-04-07,08:00:00,22.68,51.3,72.82
2024-04-07,08:30:00,26.66,77.67,79.99
2024-04-07,09:00:00,24.4,47.98,75.92
2024-04-07,09:30:00,24.32,64.98,75.78
2024-04-07,10:00:00,23.66,64.45,74.59
2024-04-07,10:30:00,26.09,62.83,78.96
2024-04-07,11:00:00,24.99,64.94,76.98
2024-04-07,11:30:00,25.38,48.5,77.68
2024-04-07,12:00:00,25.09,63.83,77.16
2024-04-07,12:30:00,25.56,74.24,78.01
2024-04-07,13:00:00,26.91,68.09,80.44
2024-04-07,13:30:00,26.86,79.08,80.35
2024-04-07,14:00:00,26.27,72.67,79.29
2024-04-07,14:30:00,26.21,54.85,79.18
2024-04-07,15:00:00,27.98,49.6,82.36
2024-04-07,15:30:00,23.31,73.95,73.96
2024-04-07,16:00:00,23.07,46.8,73.53
2024-04-07,16:30:00,22.25,69.61,72.05
2024-04-07,17:00:00,25.32,43.49,77.58
2024-04-07,17:30:00,26.01,62.72,78.82
2024-04-07,18:00:00,27.19,76.34,80.94
2024-04-07,18:30:00,24.36,62.18,75.85
2024-04-07,19:00:00,27.12,76.1,80.82
2024-04-07,19:30:00,26.33,66.28,79.39
2024-04-07,20:00:00,27.12,52.85,80.82
2024-04-07,20:30:00,26.89,40.15,80.4
2024-04-07,21:00:00,23.14,78.86,73.65
2024-04-07,21:30:00,25.64,68.6,78.15
2024-04-07,22:00:00,26.46,61.89,79.63
2024-04-07,22:30:00,25.9,78.87,78.62
2024-04-07,23:00:00,24.99,40.09,76.98
2024-04-07,23:30:00,22.7,76.57,72.86
2024-04-08,00:00:00,25.81,71.53,78.46
2024-04-08,00:30:00,23.69,49.5,74.64
2024-04-08,01:00:00,26.66,54.18,79.99
2024-04-08,01:30:00,22.15,48.97,71.87
2024-04-08,02:00:00,25.59,75.29,78.06
2024-04-08,02:30:00,26.7,79.73,80.06
2024-04-08,03:00:00,25.16,79.49,77.29
2024-04-08,03:30:00,24.62,76.59,76.32
2024-04-08,04:00:00,26.35,56.26,79.43
2024-04-08,04:30:00,25.08,46.33,77.14
2024-04-08,05:00:00,23.49,44.31,74.28
2024-04-08,05:30:00,26.34,54.1,79.41
2024-04-08,06:00:00,23.48,61.43,74.26
2024-04-08,06:30:00,27.99,62.16,82.38
2024-04-08,07:00:00,26.95,77.2,80.51
2024-04-08,07:30:00,23.83,51.78,74.89
2024-04-08,08:00:00,25.52,45.14,77.94
2024-04-08,08:30:00,25.73,73.72,78.31
2024-04-08,09:00:00,22.62,69.3,72.72
2024-04-08,09:30:00,22.72,41.8,72.9
2024-04-08,10:00:00,25.87,50.7,78.57
2024-04-08,10:30:00,27.15,63.1,80.87
2024-04-08,11:00:00,26.66,43.31,79.99
2024-04-08,11:30:00,26.73,75.04,80.11
2024-04-08,12:00:00,24.46,52.11,76.03
2024-04-08,12:30:00,26.3,68.81,79.34
2024-04-08,13:00:00,22.3,62.52,72.14
2024-04-08,13:30:00,25.76,44.64,78.37
2024-04-08,14:00:00,25.04,43.94,77.07
2024-04-08,14:30:00,23.28,40.26,73.9
2024-04-08,15:00:00,26.34,47.54,79.41
2024-04-08,15:30:00,25.67,74.27,78.21
2024-04-08,16:00:00,22.15,57.94,71.87
2024-04-08,16:30:00,22.6,78.55,72.68
2024-04-08,17:00:00,27.94,52.57,82.29
2024-04-08,17:30:00,26.72,53.93,80.1
2024-04-08,18:00:00,23.23,56.82,73.81
2024-04-08,18:30:00,27.52,79.31,81.54
2024-04-08,19:00:00,22.81,70.93,73.06
2024-04-08,19:30:00,22.84,72.74,73.11
2024-04-08,20:00:00,26.87,66.79,80.37
2024-04-08,20:30:00,22.39,41.82,72.3
2024-04-08,21:00:00,24.27,51.56,75.69
2024-04-08,21:30:00,26.22,48.28,79.2
2024-04-08,22:00:00,23.76,41.86,74.77
2024-04-08,22:30:00,23.26,44.72,73.87
2024-04-08,23:00:00,24.04,43.3,75.27
2024-04-08,23:30:00,23.23,69.21,73.81
2024-04-09,00:00:00,26.57,66.33,79.83
2024-04-09,00:30:00,22.18,67.65,71.92
2024-04-09,01:00:00,23.75,78.53,74.75
2024-04-09,01:30:00,24.01,76.21,75.22
2024-04-09,02:00:00,22.61,66.02,72.7
2024-04-09,02:30:00,25.44,42.8,77.79
2024-04-09,03:00:00,24.25,55.15,75.65
2024-04-09,03:30:00,27.82,68.3,82.08
2024-04-09,04:00:00,25.93,52.47,78.67
2024-04-09,04:30:00,27.14,75.36,80.85
2024-04-09,05:00:00,27.39,51.44,81.3
2024-04-09,05:30:00,26.7,74.35,80.06
2024-04-09,06:00:00,24.97,49.44,76.95
2024-04-09,06:30:00,22.28,79.85,72.1
2024-04-09,07:00:00,25.93,51.08,78.67
2024-04-09,07:30:00,23.49,44.27,74.28
2024-04-09,08:00:00,22.31,45.6,72.16
2024-04-09,08:30:00,22.7,42.86,72.86
2024-04-09,09:00:00,22.09,40.75,71.76
2024-04-09,09:30:00,23.19,67.94,73.74
2024-04-09,10:00:00,24.01,61.9,75.22
2024-04-09,10:30:00,26.55,45.22,79.79
2024-04-09,11:00:00,27.82,59.85,82.08
2024-04-09,11:30:00,27.64,71.21,81.75
2024-04-09,12:00:00,24.99,60.09,76.98
2024-04-09,12:30:00,23.88,53.38,74.98
2024-04-09,13:00:00,27.76,64.21,81.97
2024-04-09,13:30:00,23.1,78.06,73.58
2024-04-09,14:00:00,25.2,56.94,77.36
2024-04-09,14:30:00,26.44,40.96,79.59
2024-04-09,15:00:00,27.78,54.91,82.0
2024-04-09,15:30:00,24.36,67.67,75.85
2024-04-09,16:00:00,25.47,57.24,77.85
2024-04-09,16:30:00,22.43,49.26,72.37
2024-04-09,17:00:00,22.6,74.51,72.68
2024-04-09,17:30:00,23.02,45.33,73.44
2024-04-09,18:00:00,26.71,48.01,80.08
2024-04-09,18:30:00,27.92,47.25,82.26
2024-04-09,19:00:00,27.31,63.46,81.16
2024-04-09,19:30:00,26.26,76.92,79.27
2024-04-09,20:00:00,26.2,50.05,79.16
2024-04-09,20:30:00,25.17,61.78,77.31
2024-04-09,21:00:00,27.11,54.97,80.8
2024-04-09,21:30:00,22.3,45.08,72.14
2024-04-09,22:00:00,23.64,71.79,74.55
2024-04-09,22:30:00,28.0,66.96,82.4
2024-04-09,23:00:00,23.41,59.92,74.14
2024-04-09,23:30:00,22.07,59.2,71.73
2024-04-10,00:00:00,22.9,41.23,73.22
2024-04-10,00:30:00,25.61,49.24,78.1
2024-04-10,01:00:00,24.2,54.53,75.56
2024-04-10,01:30:00,23.51,64.33,74.32
2024-04-10,02:00:00,23.04,79.16,73.47
2024-04-10,02:30:00,25.21,70.47,77.38
2024-04-10,03:00:00,25.48,59.58,77.86
2024-04-10,03:30:00,26.28,49.62,79.3
2024-04-10,04:00:00,27.22,76.04,81.0
2024-04-10,04:30:00,25.1,45.72,77.18
2024-04-10,05:00:00,23.8,75.89,74.84
2024-04-10,05:30:00,22.25,47.76,72.05
2024-04-10,06:00:00,27.62,48.0,81.72
2024-04-10,06:30:00,25.68,41.76,78.22
2024-04-10,07:00:00,23.74,65.75,74.73
2024-04-10,07:30:00,24.93,63.77,76.87
2024-04-10,08:00:00,24.69,66.54,76.44
2024-04-10,08:30:00,26.49,63.09,79.68
2024-04-10,09:00:00,26.12,48.81,79.02
2024-04-10,09:30:00,27.91,49.32,82.24
2024-04-10,10:00:00,25.45,40.68,77.81
2024-04-10,10:30:00,22.35,67.78,72.23
2024-04-10,11:00:00,25.36,75.45,77.65
2024-04-10,11:30:00,24.57,79.07,76.23
2024-04-10,12:00:00,25.04,46.26,77.07
2024-04-10,12:30:00,25.77,63.39,78.39
2024-04-10,13:00:00,27.78,60.08,82.0
2024-04-10,13:30:00,27.44,51.93,81.39
2024-04-10,14:00:00,24.45,69.17,76.01
2024-04-10,14:30:00,22.66,40.37,72.79
2024-04-10,15:00:00,27.17,72.96,80.91
2024-04-10,15:30:00,27.4,52.15,81.32
2024-04-10,16:00:00,24.93,70.03,76.87
2024-04-10,16:30:00,27.28,48.92,81.1
2024-04-10,17:00:00,22.05,73.45,71.69
2024-04-10,17:30:00,23.71,51.2,74.68
2024-04-10,18:00:00,27.07,57.15,80.73
2024-04-10,18:30:00,23.78,76.13,74.8
2024-04-10,19:00:00,26.4,48.36,79.52
2024-04-10,19:30:00,23.19,64.67,73.74
2024-04-10,20:00:00,25.48,77.48,77.86
2024-04-10,20:30:00,22.43,44.72,72.37
2024-04-10,21:00:00,23.41,46.15,74.14
2024-04-10,21:30:00,24.67,56.02,76.41
2024-04-10,22:00:00,26.78,79.36,80.2
2024-04-10,22:30:00,22.6,49.33,72.68
2024-04-10,23:00:00,27.56,57.94,81.61
2024-04-10,23:30:00,22.4,79.76,72.32
2024-04-11,00:00:00,26.05,63.17,78.89
2024-04-11,00:30:00,26.19,76.92,79.14
2024-04-11,01:00:00,26.15,57.64,79.07
2024-04-11,01:30:00,24.66,60.06,76.39
2024-04-11,02:00:00,22.19,74.14,71.94
2024-04-11,02:30:00,24.64,40.46,76.35
2024-04-11,03:00:00,27.68,47.44,81.82
2024-04-11,03:30:00,25.26,71.26,77.47
2024-04-11,04:00:00,23.15,61.15,73.67
2024-04-11,04:30:00,26.87,60.7,80.37
2024-04-11,05:00:00,24.17,70.9,75.51
2024-04-11,05:30:00,24.24,75.01,75.63
2024-04-11,06:00:00,26.56,74.95,79.81
